Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Method,"org.apache.karaf.deployer.blueprint.BlueprintDeploymentListener.parse.(Anon_1).error",,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.deployer.blueprint.BlueprintDeploymentListener.parse.(Anon_1).fatalError",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,0,2,0,0,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.deployer.blueprint.BlueprintDeploymentListener.parse.(Anon_1).warning",,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.deployer.blueprint.BlueprintDeploymentListener.transform",,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,8,1,5,0,3,2,0,3,5,1,4,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Class,"org.apache.karaf.deployer.blueprint.BlueprintDeploymentListenerTest",2,2,3,2,19,0,18,0,1,3,3,0,,0,1,,,,4,0,4,4,0,0,0,4,,103,7,78,26,59,18,,,,47,61,26,35,,,,,,4,4,5,4,,2,3,,0,0,0.23,10,10,12,10
Public Method,"org.apache.karaf.deployer.blueprint.BlueprintDeploymentListenerTest.testAppendDescriptorFileExtension",,,,,,,,,,,,,,,,,,,,,,,,,,,1,27,1,26,7,20,0,12,5,1,15,20,7,13,4,4,5,4,4,,,,,4,,3,4,,,0.00,4,4,5,4
Public Method,"org.apache.karaf.deployer.blueprint.BlueprintDeploymentListenerTest.testAppendNotTwiceDescriptorFileExtension",,,,,,,,,,,,,,,,,,,,,,,,,,,1,27,1,26,7,20,0,12,5,1,15,20,7,13,4,4,5,4,4,,,,,4,,3,4,,,0.00,4,4,5,4
Public Method,"org.apache.karaf.deployer.blueprint.BlueprintDeploymentListenerTest.testCustomManifest",,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,0,14,5,11,0,9,1,0,9,11,5,6,1,1,1,1,0,,,,,0,,1,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.deployer.blueprint.BlueprintDeploymentListenerTest.testPackagesExtraction",,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,9,5,7,0,12,1,0,7,8,5,3,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.apache.karaf.deployer.blueprint.BlueprintTransformer",4,4,4,1,25,1,23,1,1,2,2,0,,5,3,,,,0,0,5,5,0,0,3,2,,158,13,122,38,89,23,,,,78,103,41,62,,,,,,8,8,9,1,,1,5,,73,60,0.19,23,23,24,5
Public Static Method,"org.apache.karaf.deployer.blueprint.BlueprintTransformer.analyze",,,,,,,,,,,,,,,,,,,,,,,,,,,6,40,5,35,11,26,0,17,18,1,21,29,12,17,8,8,8,1,0,,,,,0,,5,0,,,0.00,8,8,8,1
Protected Static Method,"org.apache.karaf.deployer.blueprint.BlueprintTransformer.copyInputStream",,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,8,3,5,0,2,2,0,4,6,3,3,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Protected Static Method,"org.apache.karaf.deployer.blueprint.BlueprintTransformer.getImportPackages",,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,10,2,6,0,4,3,0,4,8,3,5,3,3,3,1,0,,,,,0,,2,0,,,0.00,3,3,3,1
Protected Static Method,"org.apache.karaf.deployer.blueprint.BlueprintTransformer.parse",,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,8,2,5,0,7,2,0,4,6,2,4,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Static Method,"org.apache.karaf.deployer.blueprint.BlueprintTransformer.transform",,,,,,,,,,,,,,,,,,,,,,,,,,,14,63,1,56,16,47,6,32,64,2,42,50,17,33,8,8,9,1,0,,,,,0,,3,0,,,0.11,8,8,9,1
Public Class,"org.apache.karaf.deployer.blueprint.BlueprintURLHandler",1,1,2,1,9,0,5,3,1,1,1,0,,0,1,,,,2,2,2,2,0,0,0,2,,76,11,37,14,17,28,,,,15,24,11,13,,,,,,2,2,3,1,,2,1,,33,33,0.76,3,3,4,2
Public Class,"org.apache.karaf.deployer.blueprint.BlueprintURLHandler.Connection",1,1,1,1,5,0,5,0,1,3,3,0,,0,0,,,,3,0,3,3,0,0,0,3,,23,3,20,7,9,0,,,,7,12,5,7,,,,,,2,2,2,1,,2,1,,0,0,0.00,4,4,4,3
Public Constructor,"org.apache.karaf.deployer.blueprint.BlueprintURLHandler.Connection.Connection",,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.deployer.blueprint.BlueprintURLHandler.Connection.connect",,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.deployer.blueprint.BlueprintURLHandler.Connection.getInputStream",,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,0,11,2,8,0,6,2,0,6,8,2,6,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.apache.karaf.deployer.blueprint.BlueprintURLHandler.getBlueprintXmlURL",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.deployer.blueprint.BlueprintURLHandler.openConnection",,,,,,,,,,,,,,,,,,,,,,,,,,,4,16,1,8,1,5,7,7,2,0,4,6,1,5,2,2,3,1,0,,,,,0,,1,0,,,0.88,2,2,3,1
Package,"org.apache.karaf.deployer.features",3,3,3,1,14,0,13,0,,,,,5,2,2,,3,,19,6,21,,0,2,1,18,,468,41,352,119,198,75,,,,185,266,127,139,,,,,,29,29,30,6,,,10,,,,0.21,66,66,71,30
Public Class,"org.apache.karaf.deployer.features.FeatureDeploymentListener",4,4,5,1,20,0,19,0,3,6,6,0,,0,1,,,,11,4,11,11,0,1,1,9,,246,15,221,43,146,10,,,,89,155,54,101,,,,,,29,29,30,6,,1,10,,72,65,0.05,52,52,56,20
Public Method,"org.apache.karaf.deployer.features.FeatureDeploymentListener.bundleChanged",,,,,,,,,,,,,,,,,,,,,,,,,,,15,130,0,129,23,94,1,43,168,2,55,93,30,63,29,29,30,1,8,,,,,0,,10,0,,,0.01,29,29,30,1
Public Method,"org.apache.karaf.deployer.features.FeatureDeploymentListener.canHandle",,,,,,,,,,,,,,,,,,,,,,,,,,,3,19,0,19,4,13,0,13,5,1,7,12,4,8,5,5,6,5,5,,,,,5,,4,5,,,0.00,5,5,6,5
Public Method,"org.apache.karaf.deployer.features.FeatureDeploymentListener.destroy",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.deployer.features.FeatureDeploymentListener.getBundleContext",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.deployer.features.FeatureDeploymentListener.getFeaturesService",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.deployer.features.FeatureDeploymentListener.init",,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,8,1,5,0,4,3,0,2,6,2,4,3,3,5,1,0,,,,,0,,2,0,,,0.00,3,3,5,1
Private Method,"org.apache.karaf.deployer.features.FeatureDeploymentListener.isKnownFeaturesURI",,,,,,,,,,,,,,,,,,,,,,,,,,,6,18,0,18,1,11,0,2,6,1,6,12,1,11,6,6,6,6,5,,,,,5,,1,5,,,0.00,6,6,6,6
Protected Method,"org.apache.karaf.deployer.features.FeatureDeploymentListener.parse",,,,,,,,,,,,,,,,,,,,,,,,,,,3,17,0,17,2,11,0,7,2,0,6,11,5,6,2,2,2,1,0,,,,,0,,0,0,,,0.00,2,2,2,1
Anonymous Class,"org.apache.karaf.deployer.features.FeatureDeploymentListener.parse.(Anon_1)",1,1,1,1,2,0,2,0,1,0,0,0,,0,0,,,,3,0,3,3,0,0,0,3,,8,0,8,0,5,0,,,,1,4,3,1,,,,,,1,1,1,1,,2,0,,0,0,0.00,3,3,3,3
Public Method,"org.apache.karaf.deployer.features.FeatureDeploymentListener.parse.(Anon_1).error",,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.deployer.features.FeatureDeploymentListener.parse.(Anon_1).fatalError",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,0,2,0,0,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.deployer.features.FeatureDeploymentListener.parse.(Anon_1).warning",,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.deployer.features.FeatureDeploymentListener.setBundleContext",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.deployer.features.FeatureDeploymentListener.setFeaturesService",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.deployer.features.FeatureDeploymentListener.transform",,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,0,8,1,5,6,3,2,0,3,5,1,4,2,2,2,1,1,,,,,0,,1,0,,,0.75,2,2,2,1
Public Class,"org.apache.karaf.deployer.features.FeatureTransformer",2,2,2,1,22,0,21,1,1,3,3,0,,2,0,,,,0,0,2,2,0,1,0,1,,70,3,44,12,35,23,,,,31,37,12,25,,,,,,2,2,2,1,,1,1,,0,0,0.52,4,4,4,2
Private Static Method,"org.apache.karaf.deployer.features.FeatureTransformer.copyInputStream",,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,8,3,5,0,2,2,0,4,6,3,3,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Static Method,"org.apache.karaf.deployer.features.FeatureTransformer.transform",,,,,,,,,,,,,,,,,,,,,,,,,,,9,37,0,34,8,30,3,12,2,0,27,30,8,22,2,2,2,1,0,,,,,0,,1,0,,,0.09,2,2,2,1
Public Class,"org.apache.karaf.deployer.features.FeatureURLHandler",1,1,2,1,9,0,5,3,1,1,1,0,,0,1,,,,2,2,2,2,0,0,0,2,,59,12,37,14,17,10,,,,15,24,11,13,,,,,,2,2,3,1,,2,1,,33,33,0.27,3,3,4,2
Public Class,"org.apache.karaf.deployer.features.FeatureURLHandler.Connection",1,1,1,1,5,0,5,0,1,3,3,0,,0,0,,,,3,0,3,3,0,0,0,3,,23,3,20,7,9,0,,,,7,12,5,7,,,,,,2,2,2,1,,2,1,,0,0,0.00,4,4,4,3
Public Constructor,"org.apache.karaf.deployer.features.FeatureURLHandler.Connection.Connection",,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.deployer.features.FeatureURLHandler.Connection.connect",,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.deployer.features.FeatureURLHandler.Connection.getInputStream",,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,0,11,2,8,0,6,2,0,6,8,2,6,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.apache.karaf.deployer.features.FeatureURLHandler.getFeatureXmlURL",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.deployer.features.FeatureURLHandler.openConnection",,,,,,,,,,,,,,,,,,,,,,,,,,,4,16,1,8,1,5,7,7,2,0,4,6,1,5,2,2,3,1,0,,,,,0,,1,0,,,0.88,2,2,3,1
Package,"org.apache.karaf.deployer.kar",2,2,2,1,12,0,10,0,,,,,3,1,3,,2,,39,12,40,,1,7,5,27,,667,95,501,160,294,72,,,,254,368,158,210,,,,,,13,13,16,5,,,6,,,,0.14,104,104,115,49
Public Class,"org.apache.karaf.deployer.kar.KarArtifactInstaller",3,3,4,1,17,1,15,0,2,5,5,0,,1,3,,,,22,6,23,23,1,7,5,10,,445,60,365,79,246,21,,,,162,261,91,170,,,,,,13,13,16,5,,1,6,,78,71,0.06,87,87,98,32
Private Method,"org.apache.karaf.deployer.kar.KarArtifactInstaller.addToFeaturesRepositories",,,,,,,,,,,,,,,,,,,,,,,,,,,5,10,0,9,1,6,1,4,2,0,4,6,1,5,2,2,2,1,1,,,,,0,,1,0,,,0.11,2,2,2,1
Protected Method,"org.apache.karaf.deployer.kar.KarArtifactInstaller.alreadyExtracted",,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,7,2,4,0,4,2,0,3,5,2,3,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.apache.karaf.deployer.kar.KarArtifactInstaller.canHandle",,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,1,18,1,12,4,8,5,1,7,12,1,11,5,5,7,5,5,,,,,5,,3,5,,,0.22,5,5,7,5
Private Method,"org.apache.karaf.deployer.kar.KarArtifactInstaller.copy",,,,,,,,,,,,,,,,,,,,,,,,,,,3,37,0,28,5,20,9,6,18,1,11,18,5,13,6,6,6,1,2,,,,,0,,2,0,,,0.32,6,6,6,1
Private Method,"org.apache.karaf.deployer.kar.KarArtifactInstaller.deleteDirectory",,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,0,13,2,8,0,5,4,1,6,10,3,7,4,4,4,1,1,,,,,0,,3,0,,,0.00,4,4,4,1
Public Method,"org.apache.karaf.deployer.kar.KarArtifactInstaller.deleteLocalRepository",,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.deployer.kar.KarArtifactInstaller.destroy",,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"org.apache.karaf.deployer.kar.KarArtifactInstaller.extract",,,,,,,,,,,,,,,,,,,,,,,,,,,8,48,4,42,7,33,2,11,28,1,22,30,7,23,8,8,8,1,4,,,,,0,,3,0,,,0.05,8,8,8,1
Protected Method,"org.apache.karaf.deployer.kar.KarArtifactInstaller.getArchiveTimestampFile",,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,0,7,2,4,0,4,2,0,3,5,2,3,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Private Method,"org.apache.karaf.deployer.kar.KarArtifactInstaller.getRepoEntryName",,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,1,10,2,6,0,5,3,0,4,7,2,5,3,3,4,3,2,,,,,2,,1,2,,,0.00,3,3,4,3
Public Method,"org.apache.karaf.deployer.kar.KarArtifactInstaller.init",,,,,,,,,,,,,,,,,,,,,,,,,,,7,13,2,11,2,8,0,8,2,0,7,9,2,7,2,2,3,1,0,,,,,0,,1,0,,,0.00,2,2,3,1
Public Method,"org.apache.karaf.deployer.kar.KarArtifactInstaller.install",,,,,,,,,,,,,,,,,,,,,,,,,,,11,54,10,41,9,31,3,19,25,1,20,29,9,20,9,9,9,1,3,,,,,0,,4,0,,,0.07,9,9,9,1
Private Method,"org.apache.karaf.deployer.kar.KarArtifactInstaller.installFeatures",,,,,,,,,,,,,,,,,,,,,,,,,,,6,19,0,19,1,11,0,9,7,1,3,13,4,9,7,7,7,1,2,,,,,0,,6,0,,,0.00,7,7,7,1
Protected Method,"org.apache.karaf.deployer.kar.KarArtifactInstaller.isFeaturesRepository",,,,,,,,,,,,,,,,,,,,,,,,,,,8,15,0,15,4,10,1,11,4,1,6,10,4,6,4,4,8,4,4,,,,,4,,3,4,,,0.07,4,4,8,4
Protected Method,"org.apache.karaf.deployer.kar.KarArtifactInstaller.parse",,,,,,,,,,,,,,,,,,,,,,,,,,,3,15,2,13,2,8,0,4,1,0,4,8,5,3,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Anonymous Class,"org.apache.karaf.deployer.kar.KarArtifactInstaller.parse.(Anon_1)",1,1,1,1,2,0,2,0,1,0,0,0,,0,0,,,,3,0,3,3,0,0,0,3,,10,2,8,0,5,0,,,,1,4,3,1,,,,,,1,1,1,1,,2,0,,0,0,0.00,3,3,3,3
Public Method,"org.apache.karaf.deployer.kar.KarArtifactInstaller.parse.(Anon_1).error",,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.deployer.kar.KarArtifactInstaller.parse.(Anon_1).fatalError",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,0,2,0,0,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.deployer.kar.KarArtifactInstaller.parse.(Anon_1).warning",,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Static Method,"org.apache.karaf.deployer.kar.KarArtifactInstaller.pathToMvnUri",,,,,,,,,,,,,,,,,,,,,,,,,,,4,17,0,17,8,13,0,5,3,0,13,16,9,7,3,3,3,1,0,,,,,0,,2,0,,,0.00,3,3,3,1
Public Method,"org.apache.karaf.deployer.kar.KarArtifactInstaller.setBasePath",,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.deployer.kar.KarArtifactInstaller.setFeaturesService",,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.deployer.kar.KarArtifactInstaller.setLocalRepoPath",,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.deployer.kar.KarArtifactInstaller.uninstall",,,,,,,,,,,,,,,,,,,,,,,,,,,8,60,5,54,12,40,1,19,252,2,24,38,13,25,13,13,16,1,3,,,,,0,,5,0,,,0.02,13,13,16,1
Private Method,"org.apache.karaf.deployer.kar.KarArtifactInstaller.uninstallFeatures",,,,,,,,,,,,,,,,,,,,,,,,,,,6,19,0,19,1,11,0,8,7,1,3,13,4,9,7,7,7,1,2,,,,,0,,6,0,,,0.00,7,7,7,1
Public Method,"org.apache.karaf.deployer.kar.KarArtifactInstaller.update",,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,1,3,0,3,1,0,3,4,1,3,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Protected Method,"org.apache.karaf.deployer.kar.KarArtifactInstaller.updateTimestamp",,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,3,11,2,7,0,6,3,0,5,8,2,6,3,3,3,1,0,,,,,0,,2,0,,,0.00,3,3,3,1
Public Class,"org.apache.karaf.deployer.kar.KarArtifactInstallerTest",1,1,1,1,7,0,5,1,1,4,4,0,,0,0,,,,14,6,14,14,0,0,0,14,,141,28,98,43,48,15,,,,54,69,29,40,,,,,,1,1,1,1,,1,0,,70,70,0.15,14,14,14,14
Public Method,"org.apache.karaf.deployer.kar.KarArtifactInstallerTest.destroy",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.deployer.kar.KarArtifactInstallerTest.setUp",,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,4,12,1,10,0,15,1,0,10,11,1,10,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.deployer.kar.KarArtifactInstallerTest.shouldExtractAndRegisterFeaturesFromKar",,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,2,9,2,7,5,14,1,0,7,8,2,6,1,1,1,1,0,,,,,0,,0,0,,,0.56,1,1,1,1
Public Method,"org.apache.karaf.deployer.kar.KarArtifactInstallerTest.shouldExtractAndRegisterFeaturesFromZip",,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,2,9,2,7,5,14,1,0,7,8,2,6,1,1,1,1,0,,,,,0,,0,0,,,0.56,1,1,1,1
Public Method,"org.apache.karaf.deployer.kar.KarArtifactInstallerTest.shouldHandleKarFile",,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.deployer.kar.KarArtifactInstallerTest.shouldHandleZipFileWithKarafManifest",,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.deployer.kar.KarArtifactInstallerTest.shouldIgnoreBadZipFile",,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.deployer.kar.KarArtifactInstallerTest.shouldIgnoreZipFileWithoutKarafManifest",,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.deployer.kar.KarArtifactInstallerTest.shouldLogAndNotThrowExceptionIfCannotAddToFeaturesRepository",,,,,,,,,,,,,,,,,,,,,,,,,,,2,17,2,10,2,8,5,17,1,0,8,9,2,7,1,1,1,1,0,,,,,0,,0,0,,,0.50,1,1,1,1
Public Method,"org.apache.karaf.deployer.kar.KarArtifactInstallerTest.shouldRecognizeGoodFeaturesFile",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,2,0,7,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.deployer.kar.KarArtifactInstallerTest.shouldRejectMalformedXMLFile",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,2,0,6,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.deployer.kar.KarArtifactInstallerTest.shouldRejectNonFeaturesXMLFile",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,2,0,6,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.deployer.kar.KarArtifactInstallerTest.shouldThrowExceptionIfFileDoesNotExist",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,2,0,1,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.deployer.kar.KarArtifactInstallerTest.testPathToMvnUri",,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,2,0,3,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Package,"org.apache.karaf.deployer.spring",2,2,2,1,12,0,11,0,,,,,6,5,4,,4,,13,4,18,,0,0,4,14,,434,50,296,142,151,89,,,,196,245,145,100,,,,,,8,8,8,4,,,5,,,,0.30,42,42,46,21
Public Class,"org.apache.karaf.deployer.spring.SpringDeploymentListener",2,2,3,2,13,0,13,0,2,1,1,0,,0,0,,,,3,2,3,3,0,0,1,2,,71,6,44,10,27,22,,,,17,29,13,16,,,,,,4,4,6,4,,1,3,,50,33,0.50,8,8,10,6
Public Method,"org.apache.karaf.deployer.spring.SpringDeploymentListener.canHandle",,,,,,,,,,,,,,,,,,,,,,,,,,,3,15,0,15,4,10,1,11,4,1,6,10,4,6,4,4,6,4,4,,,,,4,,3,4,,,0.07,4,4,6,4
Protected Method,"org.apache.karaf.deployer.spring.SpringDeploymentListener.parse",,,,,,,,,,,,,,,,,,,,,,,,,,,3,17,0,17,2,11,0,7,2,0,6,11,5,6,2,2,2,1,0,,,,,0,,0,0,,,0.00,2,2,2,1
Anonymous Class,"org.apache.karaf.deployer.spring.SpringDeploymentListener.parse.(Anon_1)",1,1,1,1,2,0,2,0,1,0,0,0,,0,0,,,,3,0,3,3,0,0,0,3,,8,0,8,0,5,0,,,,1,4,3,1,,,,,,1,1,1,1,,2,0,,0,0,0.00,3,3,3,3
Public Method,"org.apache.karaf.deployer.spring.SpringDeploymentListener.parse.(Anon_1).error",,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.karaf.deployer.spring.SpringDeploymentListener.parse.(Anon_1).fatalError",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,0,2,0,0,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
