Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"CMBinOp.java",2,2,3,1,14,0,10,3,,,,,1,0,0,6,,6,6,2,6,,2,0,2,2,,188,16,71,12,32,101,,,,24,39,11,28,,,,,,4,4,5,3,,,2,,,,1.42,15,15,18,8
File,"CMBuilder.java",4,4,6,1,29,1,19,8,,,,,1,0,1,8,,8,8,4,8,,2,3,0,3,,345,29,171,43,111,145,,,,86,124,47,77,,,,,,12,12,16,3,,,4,,,,0.85,37,37,51,10
File,"CMLeaf.java",1,1,1,1,7,0,6,1,,,,,1,0,0,9,,9,9,2,9,,3,0,2,4,,183,27,66,17,33,91,,,,26,39,16,23,,,,,,2,2,2,1,,,1,,,,1.38,12,12,12,9
File,"CMNode.java",1,1,1,1,5,0,5,0,,,,,1,0,0,6,,9,9,5,9,,1,0,2,6,,169,17,46,17,16,106,,,,20,28,16,12,,,,,,2,2,2,1,,,1,,,,2.30,8,8,8,6
File,"CMNodeFactory.java",2,2,2,1,9,0,6,2,,,,,1,0,4,8,,8,8,4,8,,0,0,0,8,,187,26,74,29,35,91,,,,37,53,26,27,,,,,,5,5,5,4,,,2,,,,1.23,16,16,17,11
File,"CMStateSet.java",3,3,3,1,17,0,15,1,,,,,1,0,0,12,,12,12,5,12,,1,0,0,11,,338,27,189,28,96,122,,,,77,120,35,85,,,,,,5,5,6,5,,,3,,,,0.65,43,43,45,21
File,"CMUniOp.java",1,1,1,1,8,0,6,1,,,,,1,0,0,5,,5,5,1,5,,1,0,2,2,,140,15,36,10,13,89,,,,12,19,9,10,,,,,,2,2,4,1,,,1,,,,2.47,7,7,9,5
File,"CSVConfiguration.java",3,3,3,1,22,1,15,5,,,,,1,0,4,5,,5,5,4,5,,0,0,0,5,,271,28,106,42,69,139,,,,78,94,40,54,,,,,,11,11,11,1,,,3,,,,1.31,15,15,15,5
File,"CSVParser.java",1,1,1,1,4,0,3,2,,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,82,6,8,5,1,70,,,,3,5,4,1,,,,,,1,1,1,1,,,0,,,,8.75,1,1,1,1
File,"CachingParserPool.java",1,1,1,1,7,0,4,4,,,,,3,0,2,20,,20,20,6,20,,0,0,0,20,,468,56,117,51,50,318,,,,47,79,45,34,,,,,,3,3,3,1,,,1,,,,2.72,27,27,27,20
File,"CharacterData.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,8,8,0,8,,0,0,0,8,,175,9,23,22,0,143,,,,9,10,10,0,,,,,,0,0,0,0,,,0,,,,6.22,0,0,0,0
File,"CharacterData.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,8,8,0,8,,0,0,0,8,,159,9,23,22,0,127,,,,9,10,10,0,,,,,,0,0,0,0,,,0,,,,5.52,0,0,0,0
File,"CharacterDataEditAS.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,6,6,0,6,,0,0,0,6,,79,8,14,13,0,57,,,,7,8,8,0,,,,,,0,0,0,0,,,0,,,,4.07,0,0,0,0
File,"CharacterDataImpl.java",2,2,2,1,17,1,8,7,,,,,2,0,2,16,,16,16,1,16,,0,0,2,14,,402,54,140,47,78,214,,,,62,96,40,56,,,,,,6,6,6,1,,,1,,,,1.53,34,34,36,16
File,"ChildNode.java",1,1,1,1,9,0,3,5,,,,,1,0,1,8,,8,8,2,8,,2,0,1,5,,186,24,34,16,12,131,,,,16,25,15,10,,,,,,2,2,2,1,,,0,,,,3.85,12,12,12,8
File,"Comment.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,0,0,0,0,,0,0,0,0,,31,3,3,2,0,25,,,,1,2,2,0,,,,,,0,0,0,0,,,0,,,,8.33,0,0,0,0
File,"Comment.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,0,0,0,0,,0,0,0,0,,24,2,3,2,0,19,,,,1,2,2,0,,,,,,0,0,0,0,,,0,,,,6.33,0,0,0,0
File,"CommentImpl.java",1,1,1,1,5,0,3,2,,,,,1,0,1,3,,3,3,0,3,,0,0,0,3,,107,11,18,11,4,79,,,,8,12,9,3,,,,,,1,1,1,1,,,0,,,,4.39,3,3,3,3
File,"Constants.java",1,1,1,1,7,0,4,3,,,,,2,6,100,10,,10,4,2,10,,0,2,0,8,,543,123,207,164,162,231,,,,125,140,118,22,,,,,,3,3,3,1,,,2,,,,1.12,17,17,17,10
File,"ContentHandler.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,11,11,0,11,,0,0,0,11,,374,26,27,25,0,321,,,,12,13,13,0,,,,,,0,0,0,0,,,0,,,,11.89,0,0,0,0
File,"ContentModelValidator.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,1,1,0,1,,0,0,0,1,,85,6,5,4,0,75,,,,3,4,4,0,,,,,,0,0,0,0,,,0,,,,15.00,0,0,0,0
File,"ConvertToURI.java",4,4,6,2,20,2,15,3,,,,,1,16,41,16,,16,0,0,16,,0,15,0,1,,608,103,304,110,226,221,,,,174,250,104,146,,,,,,13,13,18,11,,,4,,,,0.73,78,78,96,47
File,"CoreDOMImplementationImpl.java",2,2,3,1,22,0,13,8,,,,,1,1,2,11,,11,10,3,11,,3,0,0,8,,365,12,174,66,104,182,,,,68,93,51,42,,,,,,9,9,12,1,,,3,,,,1.05,24,24,39,11
File,"CoreDocumentImpl.java",2,2,2,1,17,0,9,7,,,,,2,1,2,109,,109,108,17,109,,25,1,14,69,,2358,269,1102,306,617,1011,,,,446,685,260,425,,,,,,34,23,37,8,,,5,,,,0.92,253,237,280,130
File,"Counter.java",4,4,4,2,30,2,26,3,,,,,1,2,14,14,,14,12,6,14,,0,1,1,12,,640,79,412,97,293,185,,,,260,317,82,235,,,,,,35,35,35,21,,,5,,,,0.45,65,65,65,34
File,"Counter.java",5,5,5,2,32,2,28,3,,,,,1,2,16,13,,13,11,6,13,,0,1,1,11,,640,79,405,88,294,185,,,,256,313,82,231,,,,,,40,40,40,22,,,5,,,,0.46,69,69,70,34
File,"Counter.java",9,8,9,5,58,5,49,4,,,,,1,2,10,5,,5,3,5,5,,0,1,0,4,,460,58,274,62,200,138,,,,167,205,62,143,,,,,,27,27,27,15,,,5,,,,0.50,46,42,46,25
File,"DFAContentModel.java",10,10,11,3,112,10,48,52,,,,,1,0,3,7,,7,7,15,7,,0,5,0,2,,1028,121,370,69,269,540,,,,212,280,80,200,,,,,,24,24,26,16,,,5,,,,1.46,71,71,80,25
File,"DOM3.java",2,2,2,1,33,9,17,7,,,,,1,2,3,3,,3,1,0,3,,0,1,0,2,,193,45,66,26,43,85,,,,47,55,24,31,,,,,,3,3,3,1,,,1,,,,1.29,7,7,7,3
File,"DOMASBuilder.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,4,4,0,4,,0,0,0,4,,95,6,11,10,0,78,,,,7,8,8,0,,,,,,0,0,0,0,,,0,,,,7.09,0,0,0,0
File,"DOMASBuilderImpl.java",1,1,1,1,14,0,7,7,,,,,1,0,4,13,,13,13,2,13,,1,4,0,8,,341,41,125,59,57,180,,,,72,97,55,42,,,,,,3,3,3,1,,,1,,,,1.44,24,24,24,13
File,"DOMASException.java",1,1,1,1,4,0,4,0,,,,,1,0,4,1,,1,1,1,1,,0,0,0,1,,51,3,12,8,6,36,,,,8,10,8,2,,,,,,1,1,1,1,,,0,,,,3.00,1,1,1,1
File,"DOMASWriter.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,1,1,0,1,,0,0,0,1,,48,4,7,6,0,37,,,,3,4,4,0,,,,,,0,0,0,0,,,0,,,,5.29,0,0,0,0
File,"DOMAddLines.java",4,4,4,1,26,2,21,3,,,,,1,2,1,8,,8,6,2,8,,0,2,0,6,,332,48,194,52,121,104,,,,123,152,56,96,,,,,,13,8,14,4,,,3,,,,0.54,38,33,39,11
File,"DOMBuilder.java",0,0,0,0,0,0,0,0,,,,,1,0,4,0,,6,6,0,6,,0,0,0,6,,392,13,20,19,4,359,,,,15,16,16,0,,,,,,0,0,0,0,,,0,,,,17.95,0,0,0,0
File,"DOMBuilderFilter.java",0,0,0,0,0,0,0,0,,,,,1,0,4,0,,3,3,0,3,,0,0,0,3,,142,7,12,11,4,123,,,,10,11,11,0,,,,,,0,0,0,0,,,0,,,,10.25,0,0,0,0
File,"DOMBuilderImpl.java",7,7,8,3,41,1,32,8,,,,,1,0,8,15,,15,15,1,15,,1,0,0,14,,796,66,530,96,362,208,,,,169,263,68,195,,,,,,35,35,39,18,,,5,,,,0.39,105,105,128,46
File,"DOMConfiguration.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,3,3,0,3,,0,0,0,3,,379,6,11,10,0,362,,,,5,6,6,0,,,,,,0,0,0,0,,,0,,,,32.91,0,0,0,0
File,"DOMConfiguration.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,3,3,0,3,,0,0,0,3,,378,5,10,9,0,363,,,,4,5,5,0,,,,,,0,0,0,0,,,0,,,,36.30,0,0,0,0
File,"DOMConfigurationImpl.java",4,4,5,1,29,2,18,9,,,,,1,0,24,25,,25,25,8,25,,0,0,7,18,,983,129,551,176,339,330,,,,206,300,120,180,,,,,,43,43,48,19,,,5,,,,0.60,113,113,134,47
File,"DOMEntityResolver.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,1,1,0,1,,0,0,0,1,,71,3,6,5,0,62,,,,2,3,3,0,,,,,,0,0,0,0,,,0,,,,10.33,0,0,0,0
File,"DOMEntityResolverWrapper.java",1,1,1,1,12,1,7,4,,,,,1,0,0,5,,5,5,1,5,,0,0,0,5,,172,23,53,29,23,101,,,,28,37,25,12,,,,,,5,5,5,4,,,3,,,,1.91,9,9,9,8
File,"DOMError.java",0,0,0,0,0,0,0,0,,,,,1,0,3,0,,6,6,0,6,,0,0,0,6,,85,10,12,11,3,63,,,,10,11,11,0,,,,,,0,0,0,0,,,0,,,,5.25,0,0,0,0
File,"DOMError.java",0,0,0,0,0,0,0,0,,,,,1,0,3,0,,6,6,0,6,,0,0,0,6,,86,11,12,11,3,63,,,,10,11,11,0,,,,,,0,0,0,0,,,0,,,,5.25,0,0,0,0
File,"DOMErrorHandler.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,1,1,0,1,,0,0,0,1,,45,3,4,3,0,38,,,,2,3,3,0,,,,,,0,0,0,0,,,0,,,,9.50,0,0,0,0
File,"DOMErrorHandler.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,1,1,0,1,,0,0,0,1,,45,3,4,3,0,38,,,,2,3,3,0,,,,,,0,0,0,0,,,0,,,,9.50,0,0,0,0
File,"DOMErrorHandlerWrapper.java",2,2,2,1,17,0,11,7,,,,,1,0,0,9,,9,9,5,9,,0,1,0,8,,299,37,119,38,74,152,,,,78,97,34,63,,,,,,7,7,7,1,,,3,,,,1.28,18,18,18,9
File,"DOMErrorImpl.java",1,1,1,1,5,0,3,1,,,,,1,0,0,10,,10,10,6,10,,0,1,0,9,,173,27,48,22,19,100,,,,23,34,22,12,,,,,,1,1,1,1,,,0,,,,2.08,10,10,10,10
File,"DOMException.java",1,1,1,1,4,0,4,0,,,,,1,0,16,1,,1,1,1,1,,0,0,0,1,,132,3,24,20,18,105,,,,20,22,20,2,,,,,,1,1,1,1,,,0,,,,4.38,1,1,1,1
File,"DOMException.java",1,1,1,1,4,0,4,0,,,,,1,0,15,1,,1,1,1,1,,0,0,0,1,,116,3,23,19,17,90,,,,19,21,19,2,,,,,,1,1,1,1,,,0,,,,3.91,1,1,1,1
File,"DOMGenerate.java",2,2,2,1,28,4,24,11,,,,,1,1,0,1,,1,0,0,1,,0,0,0,1,,108,9,36,18,21,74,,,,29,32,18,14,,,,,,2,2,2,1,,,1,,,,2.06,2,2,2,1
File,"DOMImplementation.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,3,3,0,3,,0,0,0,3,,110,5,13,12,0,92,,,,4,5,5,0,,,,,,0,0,0,0,,,0,,,,7.08,0,0,0,0
File,"DOMImplementation.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,4,4,0,4,,0,0,0,4,,148,6,14,13,0,128,,,,5,6,6,0,,,,,,0,0,0,0,,,0,,,,9.14,0,0,0,0
