Project.java; org.apache.tools.ant; 2425;
Javadoc.java; org.apache.tools.ant.taskdefs; 2473;
FTPTaskMirrorImpl.java; org.apache.tools.ant.taskdefs.optional.net; 1932;
Zip.java; org.apache.tools.ant.taskdefs; 2124;
CBZip2OutputStream.java; org.apache.tools.bzip2; 2100;
DirectoryScanner.java; org.apache.tools.ant; 1865;
