project,Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclMethod,CountDeclMethodAll,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_cdsbp
ivy,Public Class,org.apache.ivy.core.resolve.ResolveProcessException,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,27,4,13,5,3,10,3,8,5,1.0,1.0,1.0,1.0,2.0,0,0.0,0.0,0.77,4,4,4,4,False
ivy,Public Class,org.apache.ivy.core.resolve.ResolveTest,1.0,1.0,1.0,1.0,20.0,2.0,14.0,2.0,1.0,37.0,0.0,0.0,0.0,224.0,224.0,224.0,3.0,0.0,24.0,2.0,198.0,4765,799,3359,939,2867,614,2060,2308,736,3.0,3.0,6.0,3.0,2.0,2,76.0,65.0,0.18,233,233,236,226,False
ivy,Anonymous Class,org.apache.ivy.core.resolve.ResolveTest.testLatest.(Anon_4),2.0,2.0,3.0,1.0,6.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7,0,7,0,5,0,1,3,1,2.0,2.0,3.0,1.0,2.0,1,0.0,0.0,0.0,2,2,3,1,False
ivy,Anonymous Class,org.apache.ivy.core.resolve.ResolveTest.testMultiConfs.(Anon_3),2.0,2.0,3.0,1.0,6.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7,0,7,0,5,0,1,3,1,2.0,2.0,3.0,1.0,2.0,1,0.0,0.0,0.0,2,2,3,1,False
ivy,Anonymous Class,org.apache.ivy.core.resolve.ResolveTest.testResolveConflict.(Anon_1),2.0,2.0,3.0,1.0,6.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7,0,7,0,5,0,1,3,1,2.0,2.0,3.0,1.0,2.0,1,0.0,0.0,0.0,2,2,3,1,False
ivy,Anonymous Class,org.apache.ivy.core.resolve.ResolveTest.testResolveConflict2.(Anon_2),2.0,2.0,3.0,1.0,6.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7,0,7,0,5,0,1,3,1,2.0,2.0,3.0,1.0,2.0,1,0.0,0.0,0.0,2,2,3,1,False
ivy,Public Class,org.apache.ivy.core.resolve.ResolvedModuleRevision,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,1.0,4.0,0.0,0.0,0.0,12.0,12.0,12.0,5.0,0.0,0.0,0.0,12.0,121,22,55,20,22,44,25,39,18,2.0,2.0,2.0,1.0,1.0,1,73.0,68.0,0.8,13,13,13,12,False
ivy,Public Class,org.apache.ivy.core.resolve.RestartResolveProcess,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,15,2,5,2,1,8,1,3,2,1.0,1.0,1.0,1.0,3.0,0,0.0,0.0,1.6,1,1,1,1,False
ivy,Public Class,org.apache.ivy.core.resolve.VisitData,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,6.0,6.0,2.0,0.0,0.0,0.0,6.0,48,7,28,11,12,14,12,20,11,2.0,2.0,2.0,1.0,1.0,1,66.0,50.0,0.5,7,7,7,6,False
ivy,Public Class,org.apache.ivy.core.resolve.VisitNode,1.0,1.0,1.0,1.0,7.0,0.0,5.0,1.0,1.0,15.0,0.0,1.0,0.0,48.0,48.0,47.0,10.0,1.0,7.0,1.0,39.0,470,65,279,82,148,131,122,193,82,5.0,5.0,8.0,5.0,1.0,4,85.0,76.0,0.47,75,75,84,61,False
ivy,Public Class,org.apache.ivy.core.retrieve.RetrieveEngine,7.0,7.0,7.0,1.0,43.0,3.0,36.0,4.0,1.0,25.0,0.0,0.0,1.0,8.0,8.0,8.0,2.0,0.0,5.0,0.0,3.0,367,35,298,92,233,37,169,215,91,23.0,23.0,24.0,4.0,1.0,5,56.0,56.0,0.12,56,56,60,14,False
ivy,Anonymous Class,org.apache.ivy.core.retrieve.RetrieveEngine.getConflictResolvingPolicy.(Anon_1),3.0,3.0,3.0,3.0,13.0,0.0,11.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,15,0,12,2,10,3,5,8,3,3.0,3.0,3.0,3.0,2.0,1,0.0,0.0,0.25,3,3,3,3,False
ivy,Public Class,org.apache.ivy.core.retrieve.RetrieveOptions,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,14.0,18.0,14.0,7.0,0.0,0.0,0.0,14.0,110,21,58,22,27,31,28,43,22,1.0,1.0,1.0,1.0,2.0,0,85.0,85.0,0.53,14,14,14,14,False
ivy,Public Class,org.apache.ivy.core.retrieve.RetrieveTest,1.0,1.0,1.0,1.0,15.0,1.0,13.0,0.0,1.0,16.0,0.0,0.0,0.0,15.0,15.0,15.0,2.0,0.0,5.0,2.0,8.0,246,34,199,65,162,13,126,145,56,2.0,2.0,4.0,1.0,2.0,1,63.0,56.0,0.07,17,17,19,15,False
ivy,Anonymous Class,org.apache.ivy.core.retrieve.RetrieveTest.testEvent.(Anon_1),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,0,4,0,3,0,1,2,1,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,1,1,1,False
ivy,Public Class,org.apache.ivy.core.search.ModuleEntry,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,6.0,6.0,2.0,0.0,0.0,0.0,6.0,30,7,23,9,7,0,9,16,9,1.0,1.0,1.0,1.0,1.0,0,33.0,33.0,0.0,6,6,6,6,False
ivy,Public Class,org.apache.ivy.core.search.OrganisationEntry,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,4.0,22,5,17,7,5,0,7,12,7,1.0,1.0,1.0,1.0,1.0,0,37.0,37.0,0.0,4,4,4,4,False
ivy,Public Class,org.apache.ivy.core.search.RevisionEntry,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,8.0,8.0,8.0,2.0,0.0,0.0,0.0,8.0,38,9,29,11,9,0,11,20,11,1.0,1.0,1.0,1.0,1.0,0,37.0,37.0,0.0,8,8,8,8,False
ivy,Public Class,org.apache.ivy.core.search.SearchEngine,3.0,3.0,3.0,1.0,26.0,2.0,19.0,3.0,1.0,16.0,0.0,0.0,0.0,13.0,13.0,13.0,1.0,0.0,1.0,0.0,12.0,356,52,260,101,193,45,174,213,110,15.0,15.0,16.0,1.0,1.0,4,23.0,23.0,0.17,48,48,49,13,False
ivy,Public Class,org.apache.ivy.core.search.SearchTest,1.0,1.0,1.0,1.0,13.0,2.0,11.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,30,5,25,9,19,0,15,18,9,1.0,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,2,2,2,2,False
