project,Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclMethod,CountDeclMethodAll,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_cdsbp
lucene,Public Class,org.apache.lucene.search.TestLocaleMethods,2.0,2.0,2.0,1.0,12.0,0.0,12.0,0.0,1.0,21.0,0.0,2.0,6.0,7.0,78.0,5.0,0.0,0.0,1.0,0.0,6.0,126.0,9.0,96.0,41.0,64.0,21.0,66.0,86.0,46.0,3.0,3.0,4.0,1.0,3.0,1.0,38.0,23.0,0.22,14,14,15,7,False
lucene,Public Class,org.apache.lucene.queryParser.core.nodes.GroupQueryNode,1.0,1.0,1.0,1.0,6.0,0.0,4.0,1.0,1.0,4.0,0.0,0.0,1.0,6.0,30.0,6.0,0.0,0.0,0.0,0.0,6.0,74.0,11.0,34.0,12.0,17.0,29.0,14.0,23.0,10.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.85,8,8,8,6,False
lucene,Class,org.apache.solr.handler.component.DateStatsValues,1.0,1.0,2.0,1.0,8.0,0.0,5.0,2.0,1.0,3.0,0.0,0.0,1.0,7.0,21.0,7.0,1.0,0.0,0.0,4.0,3.0,75.0,10.0,42.0,12.0,18.0,23.0,13.0,26.0,10.0,3.0,3.0,5.0,1.0,2.0,1.0,42.0,42.0,0.55,12,12,14,7,False
lucene,Private Static Class,org.apache.lucene.facet.search.TopKInEachNodeHandler.DescOrdACComparator,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,9.0,2.0,7.0,4.0,1.0,0.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2,2,2,2,False
lucene,Anonymous Class,org.apache.lucene.search.TestDocIdSet.testNullIteratorFilteredDocIdSet.(Anon_5).getDocIdSet.(Anon_6),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,1.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,1,1,1,False
lucene,Public Class,org.apache.lucene.analysis.lv.LatvianAnalyzer,1.0,1.0,1.0,1.0,11.0,0.0,5.0,6.0,1.0,12.0,0.0,1.0,1.0,5.0,24.0,4.0,1.0,0.0,0.0,1.0,4.0,109.0,8.0,41.0,15.0,20.0,60.0,17.0,26.0,12.0,2.0,2.0,2.0,1.0,4.0,1.0,60.0,19.0,1.46,6,6,6,5,False
lucene,Public Class,org.apache.lucene.index.TestIndexWriterOnDiskFull,12.0,12.0,13.0,2.0,77.0,9.0,58.0,9.0,1.0,26.0,0.0,0.0,0.0,6.0,77.0,6.0,0.0,0.0,2.0,0.0,4.0,541.0,68.0,376.0,61.0,288.0,97.0,216.0,297.0,71.0,49.0,49.0,51.0,5.0,3.0,6.0,0.0,0.0,0.26,76,76,79,13,False
lucene,Class,org.apache.lucene.index.BugReproAnalyzer,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,3.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,1,1,1,False
lucene,Public Static Class,org.apache.lucene.search.SearcherLifetimeManager.PruneByAge,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,18.0,2.0,12.0,4.0,4.0,4.0,4.0,8.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.33,3,3,3,2,False
lucene,Public Class,org.apache.solr.servlet.DirectSolrConnectionTest,1.0,1.0,1.0,1.0,9.0,1.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,109.0,5.0,1.0,0.0,0.0,0.0,5.0,77.0,11.0,45.0,17.0,25.0,21.0,19.0,30.0,15.0,3.0,3.0,3.0,1.0,1.0,1.0,40.0,40.0,0.47,8,8,8,5,False
