project,Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclMethod,CountDeclMethodAll,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_gc
wicket,Public Class,org.apache.wicket.AbortException,1.0,1.0,1.0,1.0,8.0,0.0,4.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0,2.0,9.0,4.0,2.0,9.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1,1,1,1,False
wicket,Public Abstract Class,org.apache.wicket.AbstractRestartResponseException,2.0,2.0,2.0,1.0,11.0,0.0,8.0,3.0,1.0,2.0,9.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,25.0,1.0,12.0,4.0,4.0,12.0,3.0,6.0,4.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,2,2,2,1,False
wicket,Public Class,org.apache.wicket.AccessStackPageMap,2.0,2.0,2.0,1.0,22.0,1.0,12.0,8.0,2.0,8.0,0.0,0.0,2.0,14.0,40.0,14.0,1.0,0.0,5.0,0.0,9.0,426.0,44.0,225.0,52.0,99.0,157.0,75.0,122.0,47.0,9.0,9.0,11.0,3.0,2.0,5.0,35.0,14.0,0.7,37,37,40,22,False
wicket,Public Static Class,org.apache.wicket.AccessStackPageMap.Access,1.0,1.0,1.0,1.0,8.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,5.0,5.0,5.0,2.0,0.0,0.0,0.0,5.0,64.0,6.0,34.0,13.0,9.0,24.0,10.0,17.0,10.0,2.0,2.0,3.0,1.0,1.0,1.0,19.0,19.0,0.71,6,6,7,5,False
wicket,Public Abstract Class,org.apache.wicket.Application,1.0,1.0,1.0,1.0,15.0,0.0,8.0,6.0,1.0,59.0,1.0,6.0,7.0,70.0,70.0,64.0,16.0,4.0,5.0,10.0,51.0,1262.0,114.0,581.0,137.0,237.0,567.0,205.0,318.0,129.0,5.0,5.0,6.0,4.0,1.0,3.0,96.0,92.0,0.98,115,115,116,69,False
wicket,Anonymous Class,org.apache.wicket.Application.Application.(Anon_1),2.0,2.0,2.0,1.0,15.0,0.0,9.0,6.0,2.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,10.0,1.0,5.0,6.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.6,2,2,2,1,False
wicket,Public Class,org.apache.wicket.ApplicationSettingsTest,1.0,1.0,1.0,1.0,9.0,0.0,7.0,2.0,1.0,10.0,0.0,0.0,0.0,10.0,10.0,10.0,1.0,0.0,0.0,2.0,8.0,118.0,10.0,79.0,25.0,44.0,29.0,33.0,44.0,23.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.37,10,10,10,10,False
wicket,Public Class,org.apache.wicket.AttributeModifier,1.0,1.0,2.0,1.0,15.0,0.0,7.0,7.0,2.0,9.0,6.0,0.0,3.0,20.0,37.0,20.0,5.0,0.0,2.0,3.0,15.0,392.0,29.0,171.0,45.0,60.0,193.0,46.0,82.0,36.0,9.0,9.0,10.0,1.0,2.0,5.0,78.0,51.0,1.13,37,37,41,20,False
wicket,Public Class,org.apache.wicket.AttributeModifierComponentPage,1.0,1.0,1.0,1.0,33.0,5.0,20.0,8.0,1.0,3.0,0.0,0.0,1.0,1.0,350.0,1.0,0.0,0.0,0.0,0.0,1.0,43.0,6.0,23.0,6.0,15.0,14.0,12.0,15.0,8.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.61,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.AttributeModifierComponentPage.AttributeModifierComponentPage.(Anon_1),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,7.0,0.0,4.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Public Class,org.apache.wicket.AttributeModifierComponentTest,1.0,1.0,1.0,1.0,13.0,0.0,9.0,3.0,1.0,8.0,0.0,0.0,1.0,5.0,5.0,5.0,1.0,0.0,1.0,2.0,2.0,89.0,11.0,53.0,19.0,32.0,25.0,33.0,39.0,17.0,1.0,1.0,1.0,1.0,2.0,0.0,40.0,40.0,0.47,5,5,5,5,False
wicket,Public Class,org.apache.wicket.AttributeModifierTest,1.0,1.0,1.0,1.0,19.0,0.0,15.0,3.0,1.0,4.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,215.0,14.0,161.0,56.0,107.0,40.0,94.0,110.0,55.0,3.0,3.0,3.0,1.0,2.0,1.0,0.0,0.0,0.25,12,12,12,10,False
wicket,Anonymous Class,org.apache.wicket.AttributeModifierTest.testNewValue.(Anon_1),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,38.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,7.0,0.0,4.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.AttributeModifierTest.testNewValueForAttributeValue.(Anon_3),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,38.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,7.0,0.0,4.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.AttributeModifierTest.testNewValueForModelValue.(Anon_2),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,38.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,7.0,0.0,4.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Public Class,org.apache.wicket.AuthorizationTest,1.0,1.0,1.0,1.0,19.0,0.0,13.0,6.0,1.0,12.0,0.0,0.0,0.0,8.0,17.0,8.0,0.0,0.0,0.0,0.0,8.0,291.0,25.0,165.0,32.0,75.0,101.0,55.0,84.0,34.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.61,10,10,10,8,False
wicket,Public Static Class,org.apache.wicket.AuthorizationTest.AuthTestPage1,1.0,1.0,1.0,1.0,9.0,0.0,4.0,4.0,1.0,3.0,0.0,0.0,1.0,3.0,352.0,3.0,2.0,0.0,0.0,0.0,3.0,68.0,9.0,34.0,12.0,11.0,25.0,12.0,19.0,11.0,1.0,1.0,1.0,1.0,5.0,0.0,66.0,66.0,0.74,3,3,3,3,False
wicket,Private Class,org.apache.wicket.AuthorizationTest.AuthTestPage1.TestForm,1.0,1.0,1.0,1.0,9.0,0.0,5.0,4.0,1.0,4.0,0.0,0.0,1.0,2.0,356.0,2.0,0.0,0.0,0.0,1.0,1.0,26.0,2.0,15.0,5.0,5.0,9.0,5.0,8.0,4.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.6,2,2,2,2,False
wicket,Private Static Class,org.apache.wicket.AuthorizationTest.DummyAuthorizationStrategy,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,22.0,1.0,11.0,3.0,2.0,10.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.91,2,2,2,2,False
wicket,Private Static Class,org.apache.wicket.AuthorizationTest.Input,1.0,1.0,1.0,1.0,9.0,0.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,28.0,3.0,13.0,5.0,3.0,12.0,4.0,7.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.92,2,2,2,2,False
wicket,Anonymous Class,org.apache.wicket.AuthorizationTest.testCreateDisallowedComponent.(Anon_1),1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,7.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.AuthorizationTest.testEnabledDisallowedComponent.(Anon_3),2.0,2.0,4.0,1.0,13.0,0.0,9.0,4.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,11.0,0.0,6.0,4.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,0.0,0.0,0.36,2,2,4,1,False
wicket,Anonymous Class,org.apache.wicket.AuthorizationTest.testRenderDisallowedComponent.(Anon_2),2.0,2.0,3.0,1.0,12.0,0.0,8.0,4.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,10.0,0.0,5.0,4.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.4,2,2,3,1,False
wicket,Public Class,org.apache.wicket.CachingDisabledLocalizerTest,1.0,1.0,1.0,1.0,9.0,0.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,23.0,2.0,0.0,0.0,0.0,1.0,1.0,29.0,1.0,13.0,4.0,3.0,15.0,3.0,6.0,3.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.15,2,2,2,2,False
wicket,Public Abstract Class,org.apache.wicket.Component,2.0,2.0,2.0,1.0,18.0,0.0,10.0,8.0,3.0,64.0,36.0,0.0,46.0,201.0,201.0,201.0,6.0,21.0,15.0,46.0,119.0,4721.0,407.0,2282.0,446.0,1009.0,2033.0,688.0,1161.0,426.0,14.0,14.0,19.0,9.0,1.0,6.0,97.0,77.0,0.89,440,440,493,240,False
wicket,Anonymous Class,org.apache.wicket.Component.(Anon_1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,False
wicket,Anonymous Class,org.apache.wicket.Component.(Anon_2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,False
wicket,Anonymous Class,org.apache.wicket.Component.(Anon_3),3.0,3.0,5.0,3.0,13.0,0.0,13.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,1.0,15.0,1.0,8.0,0.0,5.0,8.0,3.0,3.0,3.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,3,3,5,3,False
wicket,Anonymous Class,org.apache.wicket.Component.(Anon_4),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,False
wicket,Anonymous Class,org.apache.wicket.Component.(Anon_5),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,False
wicket,Anonymous Class,org.apache.wicket.Component.(Anon_6),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,False
wicket,Anonymous Class,org.apache.wicket.Component.(Anon_7),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,False
wicket,Private Class,org.apache.wicket.Component.AddedBehaviorChange,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,1.0,2.0,0.0,0.0,1.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,3.0,39.0,4.0,19.0,8.0,4.0,16.0,5.0,9.0,6.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.84,3,3,3,3,False
wicket,Private Class,org.apache.wicket.Component.ComponentBorderChange,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,1.0,2.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,29.0,3.0,15.0,7.0,4.0,11.0,4.0,7.0,5.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.73,2,2,2,2,False
wicket,Public Class,org.apache.wicket.Component.ComponentModelChange,1.0,1.0,1.0,1.0,8.0,0.0,4.0,3.0,1.0,2.0,0.0,0.0,1.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,3.0,40.0,4.0,21.0,8.0,6.0,15.0,6.0,10.0,6.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.71,3,3,3,3,False
wicket,Protected Static Class,org.apache.wicket.Component.EnabledChange,1.0,1.0,1.0,1.0,8.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,2.0,43.0,5.0,22.0,9.0,6.0,16.0,7.0,11.0,7.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.73,3,3,3,3,False
wicket,Private Class,org.apache.wicket.Component.RemovedBehaviorChange,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,1.0,2.0,0.0,0.0,1.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,3.0,39.0,4.0,19.0,8.0,4.0,16.0,5.0,9.0,6.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.84,3,3,3,3,False
wicket,Protected Static Class,org.apache.wicket.Component.VisibilityChange,1.0,1.0,1.0,1.0,8.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,2.0,43.0,5.0,22.0,9.0,6.0,16.0,7.0,11.0,7.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.73,3,3,3,3,False
wicket,Anonymous Class,org.apache.wicket.Component.beforeRender.(Anon_8),1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,3.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Public Class,org.apache.wicket.ComponentConfigurationTest,1.0,1.0,1.0,1.0,21.0,2.0,17.0,3.0,1.0,6.0,0.0,0.0,0.0,2.0,11.0,2.0,0.0,0.0,0.0,0.0,2.0,145.0,23.0,115.0,30.0,54.0,11.0,53.0,71.0,27.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.1,2,2,2,2,False
wicket,Private Static Class,org.apache.wicket.ComponentConfigurationTest.TestComponent,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,274.0,7.0,3.0,0.0,0.0,3.0,4.0,49.0,9.0,40.0,14.0,13.0,0.0,13.0,21.0,11.0,1.0,1.0,1.0,1.0,4.0,0.0,66.0,66.0,0.0,7,7,7,7,False
wicket,Public Static Class,org.apache.wicket.ComponentConfigurationTest.TestPage,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,2.0,4.0,0.0,0.0,0.0,5.0,354.0,5.0,3.0,0.0,0.0,0.0,5.0,43.0,6.0,37.0,10.0,12.0,0.0,11.0,18.0,10.0,1.0,1.0,1.0,1.0,5.0,0.0,60.0,60.0,0.0,5,5,5,5,False
wicket,Anonymous Class,org.apache.wicket.ComponentConfigurationTest.TestPage.TestPage.(Anon_1),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,300.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,6.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Public Class,org.apache.wicket.ComponentInitializationTest,1.0,1.0,1.0,1.0,22.0,3.0,17.0,1.0,1.0,10.0,0.0,0.0,0.0,6.0,15.0,6.0,0.0,0.0,0.0,0.0,6.0,249.0,48.0,186.0,58.0,102.0,15.0,97.0,122.0,51.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.08,7,7,7,6,False
wicket,Private Static Class,org.apache.wicket.ComponentInitializationTest.InvalidComponent,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,207.0,3.0,1.0,0.0,0.0,2.0,1.0,25.0,3.0,21.0,7.0,5.0,1.0,4.0,9.0,5.0,2.0,2.0,2.0,1.0,3.0,1.0,66.0,66.0,0.05,4,4,4,3,False
wicket,Private Static Class,org.apache.wicket.ComponentInitializationTest.TestComponent,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,270.0,3.0,1.0,0.0,0.0,1.0,2.0,23.0,5.0,18.0,6.0,5.0,0.0,5.0,9.0,5.0,1.0,1.0,1.0,1.0,4.0,0.0,33.0,33.0,0.0,3,3,3,3,False
wicket,Private Static Class,org.apache.wicket.ComponentInitializationTest.TestInitListener,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,17.0,4.0,13.0,4.0,4.0,0.0,4.0,7.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2,2,2,False
wicket,Public Static Class,org.apache.wicket.ComponentInitializationTest.TestPage,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,4.0,353.0,4.0,1.0,0.0,0.0,1.0,3.0,29.0,4.0,25.0,8.0,8.0,0.0,6.0,11.0,6.0,1.0,1.0,1.0,1.0,5.0,0.0,50.0,50.0,0.0,4,4,4,4,False
wicket,Anonymous Class,org.apache.wicket.ComponentInitializationTest.testInitListeners.(Anon_1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0,0,0,0,False
wicket,Anonymous Class,org.apache.wicket.ComponentInitializationTest.testInitializationOrder.(Anon_2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0,0,0,0,False
wicket,Abstract Class,org.apache.wicket.ComponentSourceEntry,4.0,4.0,5.0,1.0,37.0,4.0,24.0,9.0,2.0,4.0,1.0,3.0,2.0,8.0,8.0,5.0,3.0,2.0,5.0,1.0,0.0,300.0,39.0,181.0,34.0,96.0,83.0,72.0,102.0,31.0,9.0,9.0,10.0,4.0,1.0,3.0,71.0,71.0,0.46,31,31,40,10,False
wicket,Public Class,org.apache.wicket.ComponentTest,1.0,1.0,1.0,1.0,16.0,0.0,11.0,5.0,1.0,5.0,0.0,0.0,0.0,4.0,13.0,4.0,0.0,0.0,0.0,0.0,4.0,77.0,5.0,47.0,8.0,32.0,25.0,32.0,37.0,8.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.53,4,4,4,4,False
wicket,Public Class,org.apache.wicket.DisabledComponentPage1,1.0,1.0,1.0,1.0,15.0,2.0,13.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,350.0,1.0,1.0,0.0,0.0,0.0,1.0,29.0,3.0,18.0,4.0,8.0,8.0,6.0,9.0,6.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.44,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.DisabledComponentPage1.DisabledComponentPage1.(Anon_1),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,300.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,7.0,0.0,4.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Public Class,org.apache.wicket.DisabledComponentPage2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,4.0,2.0,1.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.75,0,0,0,0,False
wicket,Public Class,org.apache.wicket.DisabledComponentTest,1.0,1.0,1.0,1.0,9.0,0.0,6.0,3.0,1.0,5.0,0.0,0.0,0.0,3.0,12.0,3.0,0.0,0.0,0.0,0.0,3.0,38.0,3.0,21.0,6.0,9.0,14.0,9.0,13.0,6.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.67,3,3,3,3,False
wicket,Public Class,org.apache.wicket.FeedbackMessagesTest,1.0,1.0,1.0,1.0,7.0,0.0,6.0,1.0,1.0,10.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0,36.0,4.0,24.0,9.0,9.0,8.0,10.0,14.0,7.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.33,3,3,3,3,False
wicket,Public Class,org.apache.wicket.FormDispatchEventTest,1.0,1.0,1.0,1.0,14.0,2.0,7.0,4.0,1.0,5.0,0.0,0.0,0.0,2.0,11.0,2.0,0.0,0.0,0.0,0.0,2.0,35.0,5.0,18.0,5.0,9.0,12.0,9.0,12.0,5.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.67,2,2,2,2,False
wicket,Anonymous Class,org.apache.wicket.IResourceListener.(Anon_1),1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,7.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.14,1,1,1,1,False
wicket,Public Class,org.apache.wicket.Initializer,1.0,1.0,1.0,1.0,11.0,0.0,7.0,4.0,2.0,9.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,33.0,1.0,18.0,4.0,8.0,14.0,8.0,11.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.78,2,2,2,2,False
wicket,Public Class,org.apache.wicket.Localizer,3.0,3.0,3.0,1.0,28.0,1.0,15.0,11.0,1.0,11.0,0.0,0.0,2.0,15.0,15.0,15.0,2.0,0.0,0.0,5.0,10.0,503.0,45.0,255.0,51.0,123.0,203.0,76.0,126.0,41.0,17.0,17.0,23.0,4.0,1.0,3.0,80.0,43.0,0.8,49,49,58,23,False
wicket,Private Static Class,org.apache.wicket.Localizer.ClassMetaDatabase,3.0,3.0,3.0,1.0,22.0,0.0,15.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,34.0,1.0,20.0,7.0,10.0,13.0,8.0,12.0,7.0,3.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,0.65,3,3,3,1,False
wicket,Public Class,org.apache.wicket.LocalizerTest,1.0,1.0,1.0,1.0,14.0,1.0,10.0,3.0,1.0,15.0,1.0,0.0,0.0,12.0,21.0,12.0,2.0,0.0,0.0,1.0,11.0,250.0,38.0,153.0,34.0,87.0,59.0,71.0,91.0,33.0,3.0,3.0,3.0,1.0,3.0,1.0,41.0,41.0,0.39,15,15,15,12,False
wicket,Public Static Class,org.apache.wicket.LocalizerTest.MyLabel,1.0,1.0,1.0,1.0,17.0,3.0,7.0,7.0,1.0,3.0,0.0,0.0,1.0,1.0,210.0,1.0,0.0,0.0,0.0,0.0,1.0,25.0,4.0,11.0,4.0,5.0,10.0,4.0,6.0,4.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.91,1,1,1,1,False
wicket,Private Static Class,org.apache.wicket.LocalizerTest.MyMockPage,1.0,1.0,1.0,1.0,15.0,2.0,10.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,350.0,1.0,2.0,0.0,0.0,0.0,1.0,23.0,4.0,16.0,7.0,8.0,3.0,10.0,12.0,7.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.19,1,1,1,1,False
wicket,Public Class,org.apache.wicket.LoginPage,1.0,1.0,1.0,1.0,6.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,350.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,7.0,3.0,1.0,6.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.86,1,1,1,1,False
wicket,Public Abstract Class,org.apache.wicket.MarkupContainer,3.0,3.0,3.0,1.0,27.0,1.0,18.0,7.0,1.0,23.0,6.0,0.0,2.0,61.0,262.0,61.0,2.0,7.0,16.0,8.0,30.0,1976.0,186.0,1247.0,197.0,604.0,544.0,408.0,636.0,194.0,9.0,9.0,11.0,6.0,2.0,4.0,89.0,59.0,0.44,197,197,219,101,False
