project,Kind,Name,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_lm
ivy,Public Method,org.apache.ivy.ant.IvyPublish.PublishArtifact.getType,1.0,3,0,3,1,1,0,1.0,1.0,0.0,1,2,1,1,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,1,1,1,1,False
ivy,Public Method,org.apache.ivy.ant.IvyRetrieveBuildFileTest.testMultipleInlineRetrievesWithCacheCleaning,0.0,7,0,7,2,5,0,9.0,1.0,0.0,5,6,2,4,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,1,1,1,1,False
ivy,Static Method,org.apache.ivy.Main.run,5.0,148,14,129,24,104,5,76.0,172802.0,5.0,58,82,21,61,25.0,25.0,26.0,3.0,6.0,2.0,2,2.0,0.04,25,25,26,3,True
ivy,Public Method,org.apache.ivy.ant.IvyBuildList.doExecute,13.0,146,13,129,39,97,5,44.0,1119744.0,6.0,77,98,41,57,27.0,27.0,27.0,1.0,3.0,0.0,5,0.0,0.04,27,27,27,1,True
ivy,Public Method,org.apache.ivy.ant.IvyResolve.doExecute,17.0,130,3,123,7,99,4,42.0,10924.0,4.0,55,77,8,69,25.0,25.0,25.0,1.0,11.0,0.0,4,0.0,0.03,25,25,25,1,True
ivy,Public Method,org.apache.ivy.core.cache.DefaultRepositoryCacheManager.cacheModuleDescriptor,9.0,142,7,125,26,101,10,66.0,123.0,2.0,60,79,21,58,17.0,17.0,21.0,13.0,34.0,21.0,6,19.0,0.08,17,17,21,13,True
ivy,Public Method,org.apache.ivy.core.resolve.IvyNode.loadData,17.0,132,6,119,11,100,8,64.0,108.0,2.0,53,71,9,62,19.0,19.0,24.0,14.0,56.0,54.0,7,54.0,0.07,19,19,24,14,True
ivy,Public Method,org.apache.ivy.core.retrieve.RetrieveEngine.determineArtifactsToCopy,10.0,133,15,104,37,84,15,44.0,4312.0,4.0,64,80,37,43,19.0,19.0,20.0,4.0,1.0,1.0,4,1.0,0.14,19,19,20,4,True
ivy,Public Method,org.apache.ivy.core.retrieve.RetrieveEngine.retrieve,9.0,139,9,119,31,99,13,43.0,5000.0,4.0,62,78,27,51,23.0,23.0,24.0,4.0,9.0,4.0,5,2.0,0.11,23,23,24,4,True
ivy,Public Method,org.apache.ivy.plugins.resolver.BasicResolver.getDependency,29.0,147,12,132,19,108,3,64.0,416.0,3.0,64,85,17,68,21.0,21.0,25.0,9.0,38.0,14.0,5,14.0,0.02,21,21,25,9,True
