project,Kind,Name,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_lpl
hive,Public Method,org.apache.hadoop.hive.contrib.util.typedbytes.TypedBytesWritableOutput.writeFloat,4.0,3,0,3,1,1,0,2.0,1.0,0.0,1,2,1,1,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,1,1,1,1,False
hive,Constructor,org.apache.hadoop.hive.metastore.api.SerDeInfo._Fields._Fields,2.0,4,0,4,1,2,0,3.0,1.0,0.0,2,3,1,2,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,1,1,1,1,False
hive,Public Method,org.apache.hadoop.fs.ProxyFileSystem.create,7.0,6,0,6,3,2,0,3.0,1.0,0.0,1,2,1,1,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,1,1,1,1,True
hive,Public Static Method,org.apache.hadoop.hive.metastore.MetaStoreUtils.getPartSchemaFromTableSchema,13.0,110,13,65,17,44,32,22.0,756.0,3.0,23,38,12,26,14.0,14.0,20.0,4.0,3.0,3.0,3,1.0,0.49,14,14,20,4,True
hive,Public Method,org.apache.hadoop.hive.ql.Driver.launchTask,13.0,45,2,23,4,16,20,18.0,12.0,1.0,11,16,3,13,5.0,5.0,7.0,1.0,1.0,0.0,2,0.0,0.87,5,5,7,1,True
hive,Private Method,org.apache.hadoop.hive.ql.exec.CommonJoinOperator.joinObjectsFullOuterJoin,11.0,75,6,66,17,50,3,11.0,40.0,2.0,40,53,15,38,13.0,13.0,17.0,5.0,5.0,5.0,4,4.0,0.05,13,13,17,5,True
hive,Private Method,org.apache.hadoop.hive.ql.exec.CommonJoinOperator.joinObjectsRightOuterJoin,9.0,55,5,49,12,35,1,10.0,33.0,2.0,29,40,11,29,11.0,11.0,13.0,8.0,9.0,9.0,3,9.0,0.02,11,11,13,8,True
hive,Private Method,org.apache.hadoop.hive.ql.exec.DDLTask.grantOrRevokePrivileges,17.0,135,9,126,17,99,0,36.0,4097.0,4.0,52,78,20,58,24.0,24.0,31.0,3.0,10.0,2.0,6,2.0,0.0,24,24,31,3,True
hive,Public Static Method,org.apache.hadoop.hive.ql.exec.DDLTask.writeGrantInfo,9.0,31,3,28,8,18,0,4.0,32.0,2.0,13,19,5,14,6.0,6.0,6.0,1.0,0.0,0.0,1,0.0,0.0,6,6,6,1,True
hive,Private Static Method,org.apache.hadoop.hive.ql.exec.ExecDriver.addInputPath,11.0,78,10,58,19,50,10,28.0,10.0,1.0,43,48,17,31,5.0,5.0,6.0,1.0,4.0,0.0,1,0.0,0.17,5,5,6,1,True
