project,Kind,Name,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_lpl
xerces,Private Static Method,DesignDoc.getPreviousSiblingElement,2.0,10.0,0.0,10.0,2.0,6.0,0.0,3.0,3.0,0.0,4.0,7.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,3,3,3,3,False
xerces,Private Static Method,DesignDoc.getPreviousSiblingElement,3.0,10.0,0.0,10.0,2.0,6.0,0.0,5.0,3.0,0.0,4.0,7.0,2.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,0.0,3,3,4,3,False
xerces,Public Static Method,DesignDoc.main,3.0,26.0,0.0,26.0,4.0,19.0,0.0,8.0,16.0,1.0,14.0,19.0,4.0,15.0,5.0,5.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,5,5,6,1,False
xerces,Private Static Method,DesignDoc.makeFilename,3.0,14.0,0.0,14.0,6.0,11.0,0.0,7.0,2.0,0.0,10.0,12.0,6.0,6.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,3,3,3,1,False
xerces,Public Method,DesignDoc.printClassFooter,3.0,4.0,0.0,4.0,1.0,2.0,1.0,3.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,1,1,1,1,False
xerces,Public Method,DesignDoc.printClassHeader,3.0,107.0,0.0,38.0,9.0,31.0,69.0,11.0,9.0,1.0,26.0,32.0,9.0,23.0,6.0,6.0,7.0,1.0,0.0,0.0,4.0,0.0,1.82,6,6,7,1,False
xerces,Public Method,DesignDoc.printConstant,3.0,12.0,0.0,12.0,2.0,10.0,0.0,8.0,1.0,0.0,10.0,11.0,2.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,False
xerces,Public Method,DesignDoc.printConstantComment,3.0,6.0,0.0,6.0,1.0,4.0,1.0,3.0,1.0,0.0,4.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.17,1,1,1,1,False
xerces,Public Method,DesignDoc.printConstants,4.0,13.0,0.0,13.0,2.0,9.0,3.0,5.0,3.0,0.0,7.0,10.0,2.0,8.0,3.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,0.23,3,3,3,1,False
xerces,Public Method,DesignDoc.printConstructor,3.0,54.0,0.0,41.0,9.0,34.0,13.0,16.0,12.0,1.0,29.0,35.0,9.0,26.0,7.0,7.0,7.0,1.0,0.0,0.0,3.0,0.0,0.32,7,7,7,1,False
